CustomerID,Age,Gender,City,Employment_Type,Annual_Income,Credit_Score,Tenure_Months,Avg_Monthly_Balance,Balance_Change_Ratio,Mobile_App_Logins,UPI_Transactions,ATM_Withdrawals,NetBanking_Usage,Complaint_Tickets,Call_Center_Interactions,Has_Credit_Card,Has_Loan,Has_Insurance,Churn
IB028675,57,Female,Pune,Salaried,987900.0,660.0,143,71930.0,0.0495,3.0,13.0,9.0,3.0,2.0,7.0,1,1,0,0
IB003968,60,Male,Bengaluru,Retired,367700.0,677.0,164,32000.0,-0.1756,3.0,6.0,4.0,1.0,0.0,2.0,1,0,0,0
IB007644,43,Male,Delhi,Business,1297000.0,591.0,140,,,4.0,20.0,,5.0,1.0,,0,0,0,0
IB020271,55,Male,Nashik,Salaried,588600.0,695.0,150,9670.0,0.0066,8.0,10.0,7.0,8.0,1.0,2.0,0,0,0,0
IB004627,70,Male,Chennai,Business,1314100.0,650.0,100,6430.0,0.0735,6.0,23.0,8.0,11.0,2.0,,0,0,1,0
IB036737,39,Male,Mumbai,Student,235600.0,642.0,109,3670.0,0.0856,11.0,17.0,0.0,10.0,1.0,1.0,0,0,0,0
IB002090,65,Male,Kolkata,Self_Employed,,656.0,137,45600.0,-0.285,,,3.0,,5.0,6.0,1,0,0,1
IB044419,46,Female,Chennai,Salaried,522900.0,674.0,155,,,6.0,8.0,2.0,3.0,0.0,2.0,0,0,0,0
IB023477,41,Male,Mumbai,Self_Employed,,761.0,171,268750.0,-0.0826,5.0,13.0,2.0,9.0,2.0,3.0,0,0,0,0
IB008159,49,Male,Thane,Salaried,913600.0,713.0,132,,,8.0,9.0,3.0,3.0,3.0,,1,0,0,0
IB023160,56,Male,Varanasi,Self_Employed,1019900.0,677.0,157,,,9.0,22.0,4.0,13.0,1.0,,1,1,1,0
IB003093,44,Male,Ahmedabad,Salaried,410100.0,639.0,189,,,7.0,11.0,4.0,5.0,1.0,1.0,0,1,0,0
IB044932,49,Male,Ghaziabad,Salaried,1071600.0,652.0,105,35240.0,-0.0279,10.0,21.0,1.0,15.0,0.0,1.0,0,0,1,0
IB028253,28,Male,Mumbai,Salaried,364200.0,567.0,35,40360.0,0.0114,15.0,15.0,3.0,7.0,,2.0,1,1,0,0
IB018066,57,Female,Pune,Salaried,762900.0,700.0,151,73110.0,-0.1415,4.0,8.0,4.0,0.0,1.0,,0,1,1,1
IB033437,45,Male,Meerut,Self_Employed,,667.0,151,204000.0,-0.1073,7.0,13.0,4.0,7.0,1.0,1.0,0,0,1,0
IB008450,57,Female,Mumbai,Salaried,1029000.0,700.0,134,53920.0,-0.0237,8.0,23.0,10.0,8.0,,,1,1,0,0
IB016894,46,Female,Hyderabad,Retired,331400.0,652.0,112,16700.0,-0.1781,7.0,9.0,2.0,3.0,1.0,1.0,1,0,0,0
IB028312,24,Female,Guwahati,Retired,743400.0,640.0,40,17640.0,-0.09,9.0,19.0,,4.0,1.0,1.0,0,0,0,0
IB006989,65,Male,Kanpur,Business,562100.0,714.0,162,38520.0,0.0465,,,3.0,,0.0,3.0,1,1,0,0
IB016733,22,Male,Delhi,Salaried,465800.0,621.0,44,14640.0,-0.3981,15.0,9.0,3.0,9.0,1.0,0.0,0,0,0,1
IB032948,49,Female,Indore,Business,1966800.0,731.0,153,167300.0,-0.0646,6.0,25.0,2.0,15.0,0.0,,1,0,1,0
IB037250,25,Female,Delhi,Salaried,885300.0,603.0,84,20960.0,0.069,7.0,13.0,5.0,3.0,2.0,3.0,0,0,0,1
IB018207,24,Female,Chennai,Student,229000.0,,18,11750.0,0.0793,12.0,9.0,3.0,10.0,2.0,2.0,0,0,1,0
IB031778,64,Male,Hyderabad,Salaried,899100.0,659.0,148,35700.0,0.0029,,,4.0,,2.0,,1,0,0,0
IB040482,55,Female,Jaipur,Retired,408800.0,710.0,117,30020.0,-0.1957,5.0,7.0,,2.0,0.0,1.0,0,0,1,1
IB040360,46,Male,Lucknow,Retired,243900.0,663.0,145,22640.0,0.1134,7.0,8.0,1.0,4.0,2.0,2.0,0,0,0,0
IB003296,36,Male,Kolkata,Self_Employed,,599.0,127,33720.0,-0.0349,9.0,14.0,,7.0,1.0,1.0,1,1,0,0
IB000145,40,Male,Nagpur,Salaried,1094000.0,665.0,145,68570.0,0.0161,12.0,13.0,3.0,15.0,1.0,2.0,1,0,0,0
IB010037,55,Female,Mysuru,Business,1065200.0,751.0,121,,,6.0,20.0,6.0,9.0,1.0,4.0,1,0,0,0
IB008068,61,Male,Hyderabad,Self_Employed,855300.0,647.0,138,36940.0,-0.1592,3.0,6.0,,2.0,1.0,1.0,0,0,0,0
IB025032,66,Female,Thane,Salaried,571600.0,625.0,138,31170.0,-0.0922,,,6.0,,3.0,2.0,0,0,0,0
IB042223,34,Male,Hyderabad,Salaried,626300.0,627.0,81,48500.0,0.0645,10.0,12.0,3.0,5.0,1.0,3.0,0,0,0,0
IB040027,70,Male,Chennai,Self_Employed,,752.0,202,43250.0,-0.0395,3.0,16.0,5.0,7.0,1.0,1.0,1,0,0,0
IB042221,25,Male,Chennai,Self_Employed,706400.0,,41,34920.0,0.1185,8.0,24.0,3.0,7.0,1.0,3.0,0,1,0,0
IB040049,41,Female,Chennai,Salaried,733000.0,760.0,157,20810.0,-0.247,9.0,9.0,3.0,3.0,1.0,,0,1,0,0
IB000001,54,Male,Rajkot,Business,1130100.0,684.0,163,110960.0,-0.0256,5.0,10.0,,7.0,1.0,3.0,1,0,1,0
IB035687,56,Male,Surat,Salaried,477200.0,620.0,181,18740.0,-0.1107,6.0,7.0,4.0,5.0,2.0,1.0,1,0,0,0
IB044763,51,Female,Kolkata,Salaried,744900.0,624.0,133,33640.0,-0.5659,6.0,4.0,5.0,4.0,3.0,1.0,0,1,0,0
IB048874,50,Male,Jaipur,Self_Employed,739000.0,708.0,164,,,6.0,10.0,5.0,5.0,2.0,1.0,1,0,0,0
IB041847,39,Female,Agra,Salaried,661000.0,659.0,144,66350.0,-0.0429,5.0,16.0,,5.0,2.0,2.0,1,0,0,0
IB024681,49,Male,Mumbai,Business,792200.0,680.0,168,,,6.0,1.0,0.0,3.0,0.0,1.0,0,1,1,0
IB018093,28,Male,Ahmedabad,Salaried,1346000.0,662.0,72,37160.0,-0.1223,13.0,18.0,2.0,8.0,2.0,3.0,0,0,0,0
IB035394,30,Male,Howrah,Self_Employed,1040300.0,560.0,60,94710.0,0.0182,7.0,18.0,2.0,13.0,2.0,3.0,0,0,0,0
IB034580,39,Male,Ranchi,Student,173600.0,644.0,114,1800.0,-0.2223,8.0,9.0,2.0,4.0,0.0,,0,1,1,0
IB043755,43,Male,Chennai,Salaried,956700.0,753.0,156,,,19.0,8.0,4.0,8.0,1.0,2.0,1,0,1,0
IB015106,44,Female,Ahmedabad,Business,1132800.0,738.0,168,57180.0,-0.6269,6.0,20.0,2.0,7.0,2.0,6.0,1,0,1,0
IB046200,50,Female,Faridabad,Salaried,1914800.0,670.0,198,43820.0,-0.4852,6.0,9.0,2.0,9.0,2.0,,1,1,1,0
IB045083,65,Male,Pune,Self_Employed,1557600.0,720.0,135,,,3.0,23.0,0.0,11.0,2.0,2.0,1,0,0,0
IB028372,45,Male,Bengaluru,Business,835000.0,683.0,204,145710.0,-0.1229,12.0,4.0,3.0,3.0,5.0,8.0,0,0,1,1
IB030114,41,Male,Surat,Salaried,514300.0,563.0,176,21560.0,-0.1621,7.0,14.0,,2.0,1.0,2.0,0,1,0,0
IB042226,54,Male,Chennai,Business,1043800.0,646.0,64,71500.0,-0.1367,13.0,12.0,5.0,11.0,0.0,,1,0,1,0
IB048172,48,Male,Delhi,Salaried,570700.0,593.0,86,56030.0,-0.0002,6.0,10.0,3.0,4.0,2.0,1.0,0,0,0,0
IB008098,65,Male,Chandigarh,Salaried,585100.0,742.0,177,28140.0,-0.0104,,,6.0,,1.0,0.0,1,1,0,0
IB031825,58,Female,Nagpur,Self_Employed,,688.0,192,47100.0,-0.0581,11.0,16.0,6.0,4.0,1.0,0.0,0,0,0,0
IB030133,66,Female,Hyderabad,Self_Employed,,619.0,116,69400.0,0.0003,,,5.0,,,0.0,0,0,1,0
IB044132,63,Female,Hyderabad,Self_Employed,,626.0,140,53900.0,-0.029,,,,,3.0,1.0,1,0,1,0
IB032186,69,Male,Mumbai,Student,258900.0,683.0,156,6240.0,-0.1886,,,4.0,,2.0,2.0,0,1,0,1
IB009931,46,Female,Visakhapatnam,Student,171800.0,636.0,113,2620.0,-0.4079,4.0,12.0,2.0,3.0,1.0,1.0,1,0,1,1
IB008351,32,Female,Vadodara,Salaried,1174600.0,674.0,168,19330.0,-0.1196,10.0,18.0,3.0,10.0,2.0,3.0,1,0,0,0
IB022694,55,Female,Chennai,Student,231700.0,648.0,175,8310.0,0.0479,6.0,5.0,4.0,5.0,2.0,5.0,1,1,1,0
IB030828,46,Female,Bengaluru,Salaried,1396500.0,638.0,138,101240.0,-0.082,5.0,22.0,2.0,12.0,1.0,3.0,1,1,0,0
IB000877,71,Female,Ghaziabad,Salaried,947600.0,741.0,130,47670.0,-0.0171,,,3.0,,1.0,3.0,1,0,1,0
IB020907,57,Female,Bengaluru,Salaried,922900.0,700.0,145,33500.0,0.0321,4.0,7.0,7.0,1.0,0.0,2.0,0,1,0,0
IB043102,51,Male,Kochi,Salaried,690100.0,673.0,158,28960.0,-0.1726,9.0,7.0,6.0,1.0,,3.0,1,0,0,0
IB039724,54,Male,Mumbai,Salaried,828300.0,697.0,117,34090.0,-0.0468,6.0,7.0,4.0,0.0,4.0,3.0,1,0,0,0
IB030463,36,Male,Rajkot,Retired,406900.0,644.0,102,9440.0,-0.5443,12.0,13.0,2.0,6.0,6.0,3.0,1,0,1,0
IB019415,62,Male,Kolkata,Salaried,473700.0,599.0,123,,,4.0,2.0,6.0,0.0,1.0,2.0,0,1,0,0
IB024895,25,Male,Ahmedabad,Self_Employed,,,64,74900.0,0.3417,13.0,11.0,4.0,8.0,1.0,4.0,1,0,1,0
IB039012,24,Male,Bengaluru,Salaried,455400.0,,72,22050.0,0.0745,9.0,15.0,2.0,6.0,0.0,3.0,0,0,0,1
IB013336,32,Female,Delhi,Salaried,1073100.0,656.0,95,40620.0,0.098,11.0,13.0,4.0,6.0,0.0,3.0,0,0,0,0
IB012286,61,Female,Mumbai,Salaried,448000.0,668.0,118,3300.0,-0.6233,5.0,4.0,,5.0,5.0,3.0,0,1,0,1
IB031243,58,Male,Visakhapatnam,Salaried,1168800.0,751.0,179,94520.0,-0.0655,9.0,16.0,6.0,8.0,1.0,1.0,1,0,1,0
IB021321,43,Male,Navi Mumbai,Retired,400900.0,580.0,161,23700.0,-0.1133,12.0,12.0,6.0,9.0,1.0,1.0,1,1,0,0
IB013419,31,Female,Bengaluru,Student,237200.0,693.0,123,5070.0,-0.0602,10.0,13.0,3.0,3.0,3.0,1.0,0,0,0,0
IB008048,67,Male,Delhi,Business,1574800.0,692.0,113,153450.0,0.0794,,,4.0,,0.0,2.0,1,0,0,0
IB047715,27,Male,Delhi,Business,1892900.0,784.0,107,107990.0,-0.3465,10.0,16.0,3.0,6.0,3.0,2.0,1,0,1,0
IB040790,56,Male,Pune,Retired,464000.0,759.0,145,9190.0,-0.0595,5.0,9.0,2.0,6.0,0.0,3.0,1,0,0,0
IB042645,63,Female,Hyderabad,Self_Employed,,679.0,163,23100.0,0.006,3.0,3.0,4.0,2.0,2.0,1.0,1,1,1,0
IB031678,34,Female,Kanpur,Salaried,1617100.0,635.0,111,104230.0,0.0375,10.0,14.0,3.0,9.0,0.0,2.0,0,0,0,0
IB041199,21,Female,Pimpri-Chinchwad,Business,,666.0,36,232600.0,-0.1163,6.0,15.0,1.0,10.0,3.0,2.0,1,0,0,1
IB037026,66,Male,Delhi,Salaried,704200.0,726.0,165,46190.0,-0.0091,,,2.0,,3.0,4.0,0,1,1,0
IB021643,31,Male,Chennai,Self_Employed,1453500.0,580.0,109,105640.0,-0.062,9.0,26.0,4.0,12.0,2.0,5.0,1,1,1,0
IB045175,45,Male,Kolkata,Business,,654.0,184,213070.0,0.2379,7.0,22.0,4.0,11.0,0.0,0.0,1,1,1,0
IB002987,42,Male,Indore,Salaried,676800.0,608.0,132,37940.0,-0.0018,10.0,14.0,,3.0,0.0,1.0,1,0,0,0
IB044367,69,Male,Hyderabad,Self_Employed,2477000.0,775.0,211,214500.0,-0.1614,1.0,17.0,,6.0,2.0,3.0,1,1,1,0
IB011647,30,Male,Bengaluru,Salaried,434700.0,642.0,57,33630.0,0.2133,5.0,11.0,1.0,5.0,1.0,5.0,0,1,0,0
IB001094,67,Male,Amritsar,Student,162800.0,609.0,135,4830.0,0.0016,,,4.0,,,3.0,0,0,0,1
IB021520,48,Female,Bengaluru,Student,193300.0,650.0,119,8500.0,-0.0295,3.0,7.0,4.0,3.0,1.0,1.0,1,1,0,0
IB018922,37,Male,Ghaziabad,Self_Employed,1589400.0,705.0,128,134080.0,-0.0495,8.0,19.0,3.0,10.0,1.0,1.0,1,0,0,0
IB020730,41,Male,Pune,Salaried,1079400.0,625.0,146,,,8.0,10.0,3.0,12.0,2.0,3.0,0,1,1,0
IB042605,54,Male,Kolkata,Self_Employed,,679.0,156,48990.0,-0.1231,9.0,7.0,6.0,3.0,0.0,2.0,0,0,1,0
IB044518,42,Female,Pune,Retired,328500.0,602.0,100,16600.0,-0.4224,12.0,10.0,,5.0,5.0,6.0,0,0,0,1
IB040477,37,Female,Howrah,Business,1649300.0,684.0,118,146990.0,-0.055,11.0,26.0,3.0,6.0,0.0,4.0,1,0,0,0
IB020902,66,Male,Delhi,Retired,310100.0,688.0,156,,,,,3.0,,1.0,3.0,1,0,1,0
IB047821,34,Female,Visakhapatnam,Self_Employed,,655.0,106,57360.0,-0.0061,10.0,19.0,2.0,6.0,2.0,2.0,1,0,1,0
IB022403,55,Male,Mumbai,Salaried,877700.0,696.0,145,33050.0,0.0364,5.0,8.0,5.0,4.0,0.0,1.0,1,1,1,0
IB014797,60,Male,Delhi,Salaried,774700.0,587.0,124,26150.0,-0.2022,3.0,5.0,4.0,3.0,2.0,3.0,0,0,0,1
IB048512,46,Male,Faridabad,Self_Employed,,617.0,185,54550.0,-0.0787,3.0,6.0,1.0,4.0,1.0,3.0,0,1,0,0
IB038120,44,Female,Pune,Salaried,677200.0,689.0,135,24610.0,-0.3594,14.0,11.0,,5.0,0.0,3.0,1,1,0,1
IB017261,58,Female,Ludhiana,Salaried,879600.0,721.0,131,39660.0,0.0113,8.0,8.0,4.0,4.0,2.0,4.0,0,0,0,0
IB034474,53,Male,Thane,Self_Employed,797800.0,727.0,137,28180.0,-0.1011,10.0,12.0,2.0,6.0,0.0,1.0,0,0,0,0
IB001261,46,Male,Indore,Salaried,837800.0,738.0,112,50550.0,0.0887,8.0,5.0,2.0,5.0,4.0,2.0,0,1,0,0
IB017027,34,Female,Srinagar,Salaried,1019900.0,634.0,46,117750.0,-0.114,7.0,13.0,0.0,8.0,3.0,2.0,1,0,0,1
IB033077,43,Male,Delhi,Self_Employed,914300.0,617.0,152,73060.0,0.1376,17.0,12.0,,6.0,0.0,5.0,0,0,0,0
IB047663,35,Female,Delhi,Retired,345500.0,645.0,78,3310.0,-0.0478,9.0,17.0,5.0,3.0,0.0,3.0,0,1,0,0
IB038671,40,Female,Jaipur,Business,,760.0,160,115510.0,-0.0241,4.0,22.0,2.0,3.0,1.0,0.0,1,1,0,0
IB025156,42,Female,Pune,Salaried,573300.0,644.0,136,39690.0,0.1198,7.0,12.0,,4.0,1.0,,0,0,0,1
IB003687,24,Female,Ahmedabad,Business,,615.0,72,50740.0,-0.1142,12.0,12.0,3.0,6.0,2.0,5.0,1,0,0,0
IB013418,27,Female,Mumbai,Retired,309600.0,620.0,65,7130.0,-0.4659,11.0,22.0,1.0,9.0,1.0,4.0,0,0,0,0
IB004405,57,Female,Varanasi,Salaried,707000.0,684.0,147,55900.0,-0.1559,5.0,10.0,6.0,3.0,,3.0,0,1,0,0
IB005400,37,Female,Lucknow,Salaried,736000.0,562.0,113,10890.0,-0.0131,9.0,14.0,1.0,6.0,3.0,4.0,0,0,1,0
IB014089,30,Male,Faridabad,Retired,332300.0,572.0,106,14510.0,-0.18,11.0,15.0,2.0,6.0,0.0,1.0,0,0,0,0
IB044169,61,Female,Chennai,Business,2324900.0,659.0,125,407550.0,-0.0488,3.0,21.0,2.0,6.0,1.0,,1,0,0,0
IB033202,37,Male,Nagpur,Self_Employed,,686.0,127,67680.0,0.3269,8.0,13.0,,7.0,1.0,,1,1,0,0
IB014388,60,Female,Jaipur,Retired,470300.0,648.0,121,34290.0,0.1644,3.0,6.0,9.0,0.0,0.0,,1,1,0,0
IB047223,63,Male,Mumbai,Self_Employed,,756.0,127,104500.0,0.0258,,,2.0,,2.0,3.0,1,1,1,0
IB045136,30,Male,Mumbai,Self_Employed,484900.0,599.0,91,47800.0,-0.0604,10.0,12.0,,7.0,2.0,5.0,1,0,1,1
IB024051,69,Male,Nashik,Business,,584.0,149,12570.0,-0.6403,4.0,6.0,5.0,2.0,3.0,4.0,0,0,0,1
IB043795,53,Male,Bengaluru,Salaried,697800.0,647.0,92,66570.0,-0.0189,8.0,5.0,6.0,3.0,2.0,3.0,1,1,0,0
IB035990,55,Male,Chennai,Salaried,653900.0,606.0,114,51840.0,-0.1817,5.0,14.0,,4.0,2.0,1.0,1,0,0,0
IB036619,56,Female,Chandigarh,Self_Employed,641000.0,545.0,51,86180.0,0.1242,11.0,11.0,5.0,2.0,3.0,4.0,1,0,1,0
IB038713,21,Female,Faridabad,Salaried,927100.0,575.0,36,32690.0,-0.4282,14.0,10.0,3.0,10.0,2.0,4.0,0,0,1,1
IB042429,55,Male,Ahmedabad,Self_Employed,,588.0,115,39810.0,-0.0238,13.0,14.0,4.0,6.0,1.0,1.0,1,0,0,0
IB045896,60,Female,Lucknow,Salaried,569300.0,666.0,160,50030.0,0.0721,2.0,5.0,7.0,0.0,,1.0,0,0,0,0
IB020294,63,Female,Patna,Retired,478700.0,616.0,91,17770.0,0.0503,,,7.0,,0.0,2.0,1,0,0,0
IB040935,47,Female,Mumbai,Salaried,468200.0,630.0,125,36620.0,-0.1812,8.0,10.0,,5.0,0.0,2.0,0,1,1,0
IB020225,65,Female,Thane,Salaried,691400.0,726.0,96,16080.0,0.0549,,,3.0,,1.0,0.0,1,0,0,0
IB021632,63,Female,Bengaluru,Self_Employed,579400.0,575.0,97,38700.0,-0.0655,,,6.0,,1.0,3.0,1,0,0,0
IB004089,21,Female,Bengaluru,Self_Employed,1077700.0,522.0,36,65630.0,-0.0393,17.0,22.0,4.0,12.0,0.0,0.0,1,0,1,0
IB016321,34,Female,Chennai,Business,2841500.0,747.0,185,343660.0,0.1498,11.0,14.0,2.0,12.0,3.0,3.0,1,1,1,0
IB037914,51,Male,Indore,Business,,650.0,99,77790.0,-0.0497,8.0,18.0,3.0,14.0,2.0,2.0,1,1,1,0
IB046276,58,Male,Mumbai,Salaried,1283100.0,689.0,159,97540.0,-0.0873,9.0,15.0,5.0,17.0,1.0,2.0,1,0,1,0
IB045239,58,Male,Patna,Business,868300.0,727.0,140,113390.0,-0.013,7.0,12.0,9.0,2.0,1.0,,0,0,1,0
IB033398,42,Male,Ahmedabad,Self_Employed,1130800.0,613.0,96,76840.0,0.3061,5.0,20.0,2.0,7.0,0.0,2.0,1,0,0,0
IB026513,38,Male,Kanpur,Self_Employed,,710.0,167,,,10.0,23.0,2.0,10.0,1.0,1.0,1,0,0,0
IB014452,45,Male,Ludhiana,Salaried,561600.0,671.0,192,14140.0,-0.034,10.0,10.0,2.0,5.0,1.0,,1,0,0,0
IB013242,21,Male,Ahmedabad,Student,200000.0,589.0,14,5200.0,0.1484,12.0,17.0,2.0,5.0,4.0,3.0,0,0,0,0
IB040871,48,Female,Pimpri-Chinchwad,Retired,371800.0,649.0,122,31430.0,0.0578,9.0,10.0,2.0,1.0,0.0,2.0,0,0,0,1
IB048105,57,Female,Ranchi,Business,,692.0,122,51400.0,-0.166,9.0,9.0,6.0,8.0,0.0,2.0,0,1,0,0
IB045344,32,Female,Mumbai,Student,232300.0,638.0,86,10600.0,-0.0299,7.0,9.0,3.0,7.0,2.0,2.0,1,0,1,0
IB032812,69,Male,Jaipur,Salaried,1547000.0,741.0,124,63310.0,-0.582,,,3.0,,3.0,2.0,1,0,1,0
IB034614,46,Male,Pune,Retired,286200.0,573.0,98,21860.0,-0.0468,12.0,8.0,3.0,2.0,1.0,0.0,0,1,0,0
IB019641,45,Male,Agra,Salaried,421400.0,680.0,156,27930.0,0.1224,4.0,7.0,2.0,2.0,1.0,1.0,0,0,1,0
IB028197,70,Male,Bengaluru,Self_Employed,1164700.0,709.0,134,72210.0,0.3817,,,,,0.0,0.0,1,0,0,1
IB041400,40,Male,Madurai,Salaried,679200.0,678.0,165,31320.0,0.0138,9.0,12.0,5.0,10.0,1.0,,0,0,0,0
IB042036,54,Female,Ahmedabad,Business,,766.0,125,,,5.0,6.0,1.0,2.0,1.0,0.0,0,1,1,0
IB012603,69,Male,Indore,Retired,355100.0,653.0,134,4980.0,-0.1264,9.0,3.0,4.0,1.0,1.0,3.0,0,1,1,0
IB035126,70,Female,Ahmedabad,Retired,352600.0,657.0,178,,,1.0,8.0,,3.0,0.0,3.0,0,0,0,0
IB012371,31,Male,Delhi,Business,1758300.0,684.0,156,,,9.0,17.0,4.0,6.0,,2.0,1,1,1,0
IB020268,49,Male,Lucknow,Salaried,710700.0,600.0,135,81810.0,-0.0801,7.0,11.0,,8.0,1.0,3.0,1,0,0,0
IB042061,30,Female,Bhopal,Self_Employed,,610.0,48,,,15.0,25.0,1.0,8.0,3.0,3.0,1,0,0,1
IB032578,65,Male,Ranchi,Salaried,827600.0,601.0,177,44710.0,-0.4269,,,3.0,,4.0,5.0,0,0,0,1
IB013543,62,Male,Faridabad,Salaried,484100.0,662.0,82,19180.0,-0.2194,5.0,5.0,6.0,2.0,2.0,1.0,0,0,1,0
IB048705,49,Male,Nashik,Salaried,685800.0,652.0,111,7640.0,-0.0781,9.0,15.0,4.0,6.0,2.0,1.0,1,0,1,0
IB027680,60,Male,Pimpri-Chinchwad,Salaried,860900.0,651.0,164,29810.0,0.0082,7.0,9.0,1.0,2.0,2.0,4.0,1,1,1,0
IB034213,49,Female,Hyderabad,Self_Employed,839200.0,690.0,142,91900.0,-0.1619,2.0,13.0,4.0,4.0,2.0,2.0,0,1,0,0
IB045738,57,Male,Delhi,Self_Employed,,727.0,108,84300.0,0.0376,7.0,21.0,4.0,10.0,1.0,2.0,0,0,0,0
IB026003,22,Male,Agra,Salaried,733000.0,,48,14090.0,-0.5446,18.0,10.0,8.0,8.0,5.0,,0,0,0,1
IB018426,25,Male,Indore,Retired,509100.0,,20,19790.0,-0.1413,8.0,20.0,3.0,6.0,2.0,1.0,0,1,0,0
IB046284,64,Female,Hyderabad,Salaried,1186000.0,706.0,82,,,,,8.0,,0.0,2.0,1,0,1,0
IB013821,31,Male,Pune,Salaried,1315200.0,650.0,135,95550.0,-0.0452,10.0,17.0,5.0,14.0,0.0,2.0,1,0,0,0
IB040040,46,Male,Kolkata,Salaried,730800.0,804.0,153,41540.0,-0.0556,7.0,10.0,2.0,7.0,1.0,1.0,1,1,0,0
IB047744,70,Female,Noida,Self_Employed,,746.0,148,145210.0,-0.087,,,,,1.0,1.0,1,0,1,0
IB019650,49,Male,Agra,Salaried,663100.0,649.0,153,39210.0,-0.0383,3.0,6.0,0.0,2.0,5.0,5.0,0,0,0,1
IB021494,25,Female,Pune,Retired,366700.0,,41,42790.0,-0.0584,18.0,13.0,3.0,11.0,1.0,0.0,0,0,0,0
IB016404,42,Male,Guwahati,Self_Employed,,662.0,117,18250.0,-0.0808,10.0,3.0,1.0,4.0,3.0,1.0,0,0,0,0
IB022688,64,Male,Hyderabad,Salaried,1366700.0,713.0,147,24990.0,-0.5785,,,7.0,,3.0,4.0,0,1,0,0
IB009677,67,Female,Delhi,Self_Employed,,665.0,148,54540.0,-0.08,4.0,4.0,8.0,2.0,2.0,,0,1,0,0
IB032095,67,Female,Ranchi,Salaried,1372200.0,689.0,203,78250.0,-0.1301,7.0,21.0,3.0,7.0,2.0,5.0,1,1,1,0
IB045922,41,Female,Mumbai,Salaried,671800.0,637.0,166,24520.0,-0.0282,7.0,15.0,2.0,3.0,1.0,3.0,1,1,0,0
IB018345,39,Male,Meerut,Self_Employed,602500.0,657.0,175,83610.0,-0.2584,11.0,12.0,3.0,3.0,2.0,,1,0,0,0
IB046194,30,Male,Delhi,Business,,716.0,108,111400.0,-0.1137,5.0,15.0,3.0,10.0,0.0,0.0,1,1,1,0
IB005525,47,Male,Nagpur,Salaried,1267000.0,659.0,109,,,4.0,19.0,4.0,7.0,1.0,2.0,1,0,1,0
IB022178,68,Male,Chennai,Self_Employed,,708.0,158,49790.0,-0.106,1.0,4.0,,3.0,0.0,3.0,0,0,1,0
IB003071,59,Female,Bengaluru,Student,378900.0,681.0,134,7560.0,-0.1897,2.0,8.0,2.0,8.0,1.0,4.0,0,1,0,1
IB027223,63,Female,Mumbai,Salaried,447400.0,663.0,178,12360.0,-0.0693,6.0,2.0,9.0,2.0,0.0,1.0,1,0,1,0
IB039883,45,Male,Mumbai,Salaried,1367500.0,663.0,156,156830.0,0.0691,9.0,14.0,,2.0,3.0,4.0,1,1,0,0
IB013451,33,Female,Delhi,Salaried,739200.0,626.0,136,14800.0,-0.0244,7.0,10.0,2.0,1.0,0.0,0.0,1,1,0,0
IB016614,39,Male,Ludhiana,Salaried,910800.0,709.0,128,52880.0,-0.1482,10.0,13.0,3.0,4.0,0.0,0.0,0,0,0,1
IB035874,50,Male,Hyderabad,Salaried,971200.0,605.0,135,64160.0,-0.0503,4.0,4.0,2.0,5.0,0.0,1.0,1,1,0,0
IB017193,57,Male,Indore,Self_Employed,742300.0,606.0,89,50600.0,0.3697,18.0,4.0,6.0,8.0,3.0,3.0,1,1,0,1
IB037127,39,Female,Srinagar,Retired,355000.0,576.0,92,21550.0,0.0421,3.0,16.0,2.0,5.0,0.0,0.0,0,0,0,0
IB016022,27,Female,Visakhapatnam,Salaried,424700.0,649.0,65,18090.0,-0.4753,11.0,15.0,,6.0,4.0,3.0,0,1,0,1
IB041929,21,Male,Hyderabad,Retired,345100.0,599.0,36,25730.0,-0.0918,15.0,15.0,7.0,7.0,0.0,6.0,0,0,0,1
IB044855,33,Male,Ahmedabad,Retired,666900.0,607.0,112,42760.0,0.0293,9.0,9.0,4.0,5.0,0.0,5.0,0,0,0,0
IB019508,69,Female,Kolkata,Retired,379500.0,623.0,117,23040.0,0.0194,,,4.0,,0.0,0.0,1,0,0,0
IB021559,41,Female,Nashik,Salaried,877100.0,610.0,138,30160.0,0.2589,9.0,13.0,4.0,5.0,2.0,2.0,1,1,0,1
IB006532,41,Female,Ludhiana,Salaried,807000.0,650.0,182,31810.0,0.0413,9.0,6.0,6.0,5.0,3.0,4.0,0,1,0,1
IB029387,68,Male,Kolkata,Self_Employed,1192400.0,645.0,169,48500.0,-0.0154,,,4.0,,0.0,0.0,0,0,0,1
IB045769,64,Female,Vadodara,Salaried,689700.0,641.0,156,7580.0,-0.1219,9.0,6.0,7.0,3.0,1.0,5.0,0,0,1,0
IB012778,62,Female,Jaipur,Business,,717.0,176,196480.0,-0.0415,3.0,17.0,2.0,10.0,1.0,2.0,0,0,0,0
IB028086,47,Female,Delhi,Self_Employed,,602.0,114,140340.0,-0.1198,5.0,16.0,4.0,9.0,1.0,2.0,1,1,1,0
IB016527,64,Male,Indore,Retired,560800.0,667.0,149,59920.0,0.0498,3.0,9.0,10.0,2.0,0.0,0.0,0,0,1,0
IB008625,37,Male,Delhi,Salaried,941300.0,586.0,112,44880.0,-0.0919,12.0,18.0,2.0,5.0,1.0,3.0,1,0,0,0
